752,60.6,50.1,5.44
753,60.66,34.34,3.14
754,60.72,-64.47,5.2
755,60.77,-32.96,5.67
756,60.78,-19.74,5.19
757,61,3.81,5.89
758,61.11,-3.41,5.68
759,61.27,-1.79,4.6
760,61.3,15.43,5.68
761,61.35,33.91,4.63
762,61.37,-33.75,5.31
763,61.44,32.71,4.51
764,61.44,32.71,5.4
765,61.5,-16.58,4.26
766,61.5,-16.57,5.09
767,61.6,-1.87,5.57
768,61.61,0.98,5.49
769,61.89,-1.04,5.6
770,62.11,4.57,3.08
771,62.12,4.57,5.1
772,62.19,-45.84,3.85
773,62.19,17.42,5.42
774,62.21,-55.73,3.75
775,62.28,40.9,3.48
776,62.28,-25.79,5.97
777,62.4,14.5,5.23
778,62.47,62.99,5.48
779,62.49,-4.65,5.08
780,62.64,14.63,5.93
781,62.7,-50.75,5.03
782,62.72,69.76,4.81
783,62.79,-68.6,5.95
784,62.81,54.03,5.14
785,62.86,8.72,5.89
786,62.87,-3.02,5.88
787,62.9,66.22,6
788,62.91,12.38,4.94
789,62.91,6.63,4.99
790,62.99,11.26,5.62
791,63.02,-3,5.26
792,63.03,-9.48,5.69
793,63.08,23.92,5.49
794,63.12,45.37,5.49
795,63.18,34.03,5.97
796,63.19,14.78,3.52
797,63.2,9.75,5.94
798,63.26,26.42,3.84
799,63.27,23.56,5.56
800,63.32,12.81,3.25
801,63.35,13.27,5.23
802,63.47,-6.36,5.18
803,63.52,21.55,4.32
804,63.87,4.5,5.41
805,63.91,11.11,5.23
806,64.42,56.36,5.54
807,64.6,-12.05,4.81
808,64.61,-5.97,5.3
809,64.69,33.58,5.56
810,64.91,-48.33,5.88
811,64.95,3.97,4.68
812,64.95,53.37,5.26
813,65.1,-7.09,5.53
814,65.19,-5.17,4.77
815,65.27,35.99,5.07
816,65.31,-1.34,4.66
817,65.36,-46.33,3.659
818,65.36,-46.33,4.1
819,65.38,-38.64,4.85
820,65.53,-4.07,5.91
821,65.55,-70.18,5.26
822,65.58,-31.46,2.39
823,65.65,60.77,5.64
824,65.69,-58.2,5.44
825,65.71,-3.57,5.52
826,65.79,-3.85,5.49
827,65.81,-36.51,6
828,66.02,-44.74,4.81
829,66.08,75.14,4.75
830,66.1,54.58,5.03
831,66.1,27.66,5.17
832,66.16,43.72,4.9
833,66.17,54.41,5
834,66.24,-17.29,5.71
835,66.39,-54.55,5.75
836,66.6,31.66,5.73
837,66.66,-10.61,5.94
838,66.7,40.25,5.92
839,66.85,17.37,5.69
840,66.86,-47.61,4.04
841,66.86,17.38,4.34
842,66.91,42.7,4.21
843,66.93,15.32,4.28
844,66.94,15.49,5.58
845,67.01,-10.35,5.06
846,67.03,46.82,5.87
847,67.06,-68.89,4.98
848,67.08,-61.11,4.24
849,67.08,75.16,5.9
850,67.11,-4.04,4.52
851,67.24,66.17,3.04
852,67.24,12.65,5.26
853,67.3,4.46,5.93
854,67.33,-62.02,5.01
855,67.33,21.8,5.12
856,67.42,-38.71,3.53
857,67.42,-0.66,5.73
858,67.44,-35.67,5.64
859,67.45,19.24,0.03
860,67.61,60.04,3.48
861,67.64,-61.54,4.41
862,67.66,-3.27,5.2
863,67.68,-69.64,4.49
864,67.68,50.33,4.61
865,67.76,49.78,5.75
866,67.77,0.82,5.51
867,67.98,7.44,4.74
868,68.36,-15.04,5.29
869,68.5,-67.74,5.66
870,68.52,15.21,5.9
871,68.62,-55.53,5.94
872,68.67,49.87,5.36
873,68.73,-8.7,5.6
874,68.8,18.17,5.21
875,68.8,18.17,5.38
876,68.82,4.44,5
877,68.83,-10.81,4.92
878,68.85,18.2,5.01
879,68.85,18.2,6
880,69.12,9.31,5.18
881,69.31,-40.86,5.38
882,69.39,-42.93,5.77
883,69.46,-60.36,4.997
884,69.49,0.39,5.65
885,69.58,24.12,5.57
886,69.87,-28.27,5.96
887,69.9,11.86,4.34
888,69.97,-32.32,5.55
889,69.99,-42.94,4.8
890,70.06,-20.92,4.09
891,70.08,63.3,5.71
892,70.24,-43.5,5.51
893,70.55,25.9,5.01
894,70.62,12.75,4.41
895,70.67,-33.92,5.83
896,70.84,47.11,4.24
897,70.92,-5.04,4.01
898,70.96,-58.74,4.23
899,71.02,3.36,3.9
900,71.24,43.01,5.67
901,71.31,-10.98,4.57
902,71.49,17.03,5.46
903,71.61,39.96,4.82
904,71.69,-32.32,5.61
905,71.69,76.51,5.98
906,71.72,-3.02,4.43
907,71.76,6.6,4.89
908,71.81,-70.94,5.7
909,71.99,-26.51,4.34
910,71.99,-0.68,5.71
911,72.12,-6.72,5.68
912,72.14,-10.15,5.61
913,72.16,34.58,5.5
914,72.32,31.27,3.81
915,72.35,-23.99,5.46
916,72.4,-35.02,5.78
917,72.42,-10.8,5
918,72.45,27.66,5.69
919,72.48,45.04,3.9
920,72.51,4.61,5.79
921,72.55,42.19,5.82
922,72.66,-67.4,5.89
923,72.69,47.98,4.72
924,72.86,2.1,5.39
925,72.98,-27.52,5.34
926,73,6.57,5.84
927,73.08,3.76,5.15
928,73.1,-20.54,5.94
929,73.11,-18.06,5.59
930,73.16,-71.17,5.84
931,73.31,-7.63,4.23
932,73.32,-23.55,5.78
933,73.41,-0.54,5.18
934,73.45,39.24,5.98
935,73.58,6.2,5.19
936,73.82,17.79,4.19
937,73.9,5.19,4.95
938,73.9,-18.27,5.7
939,73.92,2.04,4.94
940,73.95,-58.94,5.58
941,73.97,-5.88,5.51
942,74.4,-19.7,4.52
943,74.4,-39.97,5.58
944,74.45,1.17,4.95
945,74.6,-51.08,5.43
946,74.68,-57.09,5.56
947,74.7,33.66,5.84
948,75.05,0.63,5.58
949,75.15,-68.59,5.73
950,75.22,7.13,5.69
951,75.26,32.06,5.36
952,75.26,-25.96,5.78
953,75.28,-36.43,4.82
954,75.32,51.93,5.76
955,75.39,10.62,5.35
956,75.39,12.82,5.85
957,75.43,-2.93,4.65
958,75.46,-17.08,5.67
959,75.52,-26.41,5.68
960,75.61,41.58,4.88
961,75.61,8.83,5.86
962,75.66,5.93,5.46
963,75.83,1.32,4.79
964,75.86,-1.47,5.91
965,75.95,-5.71,2.49
966,76.04,0.04,5.87
967,76.11,-11.77,5.7
968,76.16,10.03,5.41
969,76.3,-32.02,5.93
