567,103879,47.57,11.67,5.79
568,125122,47.74,-8.91,0.93
569,125210,47.82,-9.85,4.72
570,85552,47.84,21.83,5.62
571,166282,47.9,-84.35,5.98
572,191988,47.95,-71.13,4.71
573,125403,48.01,-12.57,5.52
574,85016,48.01,30.53,5.37
575,145457,48.03,-37.88,2.89
576,84281,48.09,45.06,5.79
577,85264,48.12,26.41,5.76
578,105045,48.18,-4.75,5.98
579,84152,48.3,48.46,4.98
580,104832,48.49,-1.66,5.76
581,85725,48.54,19.55,4.99
582,85360,48.64,25.16,5.73
583,104668,48.7,1.19,5.68
584,105223,48.73,-7.08,2.71
585,125355,48.75,-11.25,5.9
586,125747,48.76,-17.63,5.3
587,104093,48.76,9.12,4.35
588,165376,48.8,-60.9,5.54
589,85344,48.81,25.43,5.56
590,104655,49.05,1.67,5.58
591,105338,49.14,-8.19,5.12
592,145384,49.2,-35.51,5.48
593,104296,49.21,6.36,5.33
594,105168,49.35,-5.7,5.3
595,85163,49.48,28.44,4.39
596,165375,49.6,-60.67,3.27
597,85941,49.63,16.4,4.93
598,104272,49.65,7.15,5.7
599,64769,49.68,54.71,4.16
600,86003,49.77,15.6,3.85
601,104129,50.01,9.22,5.9
602,105282,50.08,-7.01,5.75
603,64574,50.18,58.74,5.98
604,104896,50.22,-1.55,5.57
605,145510,50.36,-37.86,5.78
606,85437,50.45,24.44,5.1
607,105438,50.67,-8.8,5.29
608,65254,50.77,44.21,4.85
609,86406,50.8,10.43,4.21
610,105132,50.91,-4.41,6
611,84641,50.91,37.96,5.72
612,85975,51.07,16.53,5.42
613,165298,51.08,-58.35,5.68
614,165628,51.25,-66.96,5.96
615,85545,51.44,23.19,5.47
616,85001,51.59,31.77,5.68
617,64870,51.87,52.44,5.57
618,145992,51.91,-49.3,5.79
619,85921,51.92,17.6,5.28
620,85182,52.06,28.91,5.66
621,86521,52.27,9.41,5.41
622,165321,52.28,-58.52,4.04
623,86115,52.33,15.19,5.88
624,64656,52.36,57.12,5.38
625,86175,52.39,14.42,5.86
626,145836,52.42,-45.11,5.55
627,85397,52.45,25.63,3.42
628,165134,52.51,-53.05,4.83
629,85753,52.54,20.6,5.86
630,86224,52.64,13.84,5.64
631,65485,52.66,40.28,2.85
632,126222,52.78,-22.5,5.62
633,105061,52.78,-2.32,5.66
634,65716,52.85,36.17,3.91
635,126428,52.88,-25.78,5.4
636,64589,53.11,58.43,3.47
637,145731,53.34,-41.99,5.71
638,65627,53.39,37.87,5.34
639,65024,53.5,48.92,5.4
640,145991,53.52,-48.62,4.17
641,86567,53.64,9.42,4.59
642,105133,54.1,-2.6,4.38
643,146023,54.16,-49.34,5.35
644,63760,54.33,76.88,5.61
645,104818,54.35,1.75,5.15
646,85464,54.42,25.32,5.52
647,105120,54.46,-2.14,4.39
648,86987,54.5,4.53,5.65
649,104839,54.55,1.59,5.83
650,65165,54.67,46.14,5.54
651,65259,54.68,44.51,5.4
652,104831,54.7,1.74,5.6
653,87010,54.75,4.41,4.77
654,65257,54.81,44.55,5.21
655,126518,54.84,-26.26,5.61
656,64701,54.88,56.16,5.45
657,85590,54.91,23.77,3.7
658,66103,55.03,29.87,5.63
659,105436,55.17,-6.12,5.71
660,126059,55.19,-18.47,5.07
661,85750,55.19,21.59,3.84
662,104990,55.36,-0.14,5
663,126535,55.39,-26.18,5.96
664,106230,55.43,-16.59,4.04
665,105471,55.52,-6.4,5.54
666,105974,55.58,-12.67,5.96
667,105615,55.58,-7.97,5.67
668,166066,55.6,-79.08,5.94
669,146062,55.67,-49.69,5.92
670,105259,55.77,-3.38,3.83
671,65963,55.88,32.31,5.39
672,66524,55.94,23.92,4.41
673,126447,55.98,-24.2,5.99
674,65736,56.13,36.45,5.28
675,106322,56.14,-17.5,5.43
676,105878,56.25,-10.61,4.95
677,86817,56.3,7.67,5.79
678,87036,56.36,4.85,5.48
679,126662,56.38,-28.71,3.94
680,85957,56.4,18.86,5.13
681,65913,56.41,33.14,4.81
682,105522,56.43,-6.49,5.39
683,165359,56.44,-58.28,5.79
684,105298,56.49,-3.4,5.03
685,86418,56.51,12.9,4.83
686,145916,56.52,-45.37,5.97
687,145993,56.55,-47.35,5.75
688,105635,56.56,-7.55,5.79
689,66648,56.97,22.3,5.06
690,64948,57.02,51.04,4.81
691,106248,57.03,-15.8,5.39
692,126997,57.06,-36.37,5.65
693,85933,57.09,19.38,6
694,64476,57.21,60.85,5.52
695,85956,57.37,19.23,5.61
696,86673,57.42,9.94,5.26
697,145837,57.45,-42.67,4.75
698,126965,57.55,-35.28,5.1
699,86707,57.62,9.65,5.69
700,105608,57.68,-6.63,5.98
701,86043,57.76,18.2,5.82
702,106342,57.95,-16.61,5.69
703,105500,57.97,-5.21,3.51
704,66737,58.21,21.59,4.98
705,65132,58.33,46.9,5.63
706,65108,58.39,47.47,4.73
707,86558,58.44,11.76,5.64
708,65049,58.56,48.61,5.81
709,65001,58.57,49.49,5.59
710,66626,58.6,23.08,5.72
711,106274,58.64,-15.16,4.66
712,64834,58.69,53.41,5
713,106712,58.7,-21.98,5.52
714,64833,58.7,53.41,5.93
715,146067,58.73,-48.44,5.79
716,66054,58.77,31.59,5.94
717,165834,58.8,-71.51,5.35
718,165658,58.8,-66.08,5.21
719,165867,58.84,-72.75,5.63
720,106316,58.89,-15.65,3.63
721,87261,59,3.4,4.44
722,126749,59.01,-29.23,5.16
723,67090,59.04,17.09,5.47
724,145853,59.11,-42.22,5.28
725,87267,59.11,3.4,5.82
726,105659,59.19,-6.23,5.09
727,165854,59.2,-72.17,5.24
728,126719,59.2,-28.55,5.82
729,105991,59.27,-10.44,5.82
730,65812,59.31,35.58,5.41
731,127060,59.39,-36.56,5.64
